,loss,best_loss,timepoint,iteration,tuna
1928,29924.24395,23351.04616,170,29,gs
1929,45988.09136000001,23351.04616,180,30,gs
1930,29612.88635,23351.04616,185,31,gs
1931,35323.9649,23351.04616,190,32,gs
1932,31831.72475,23351.04616,195,33,gs
1933,56195.44155,23351.04616,200,34,gs
1934,29949.12259,23351.04616,205,35,gs
1935,28859.319880000006,23351.04616,210,36,gs
1936,27441.12381,23351.04616,215,37,gs
1937,31920.30514,23351.04616,220,38,gs
1938,30975.28253,23351.04616,230,39,gs
1939,44027.86148,23351.04616,245,40,gs
1940,30150.553410000004,23351.04616,255,41,gs
1941,30848.00965,23351.04616,260,42,gs
1942,22628.22156,22628.22156,265,43,gs
1943,30158.3374,22628.22156,270,44,gs
1944,31003.99764,22628.22156,275,45,gs
1945,31484.50162,22628.22156,280,46,gs
1946,28039.5036,22628.22156,290,47,gs
1947,33087.87759,22628.22156,295,48,gs
1948,29816.78297,22628.22156,305,49,gs
1949,28516.95139,22628.22156,305,50,gs
1950,23094.311230000007,22628.22156,310,51,gs
1951,54778.73127,22628.22156,315,52,gs
1952,30072.10863,22628.22156,330,53,gs
1953,28867.28964,22628.22156,335,54,gs
1954,30496.14802,22628.22156,345,55,gs
1955,31336.34237,22628.22156,350,56,gs
1956,30003.81825,22628.22156,355,57,gs
1957,29955.68286,22628.22156,360,58,gs
1958,29667.84332,22628.22156,365,59,gs
1959,26421.81845,22628.22156,370,60,gs
1960,31141.07151,22628.22156,375,61,gs
1961,23795.90221,22628.22156,380,62,gs
1962,30270.91927,22628.22156,385,63,gs
1963,30440.26119,22628.22156,390,64,gs
1964,31645.60388,22628.22156,395,65,gs
1965,29363.34182,22628.22156,405,66,gs
1966,29275.35076,22628.22156,415,67,gs
1967,29019.12938,22628.22156,425,68,gs
1968,32956.86977,22628.22156,430,69,gs
1969,30011.72782,22628.22156,440,70,gs
1970,35810.36986,22628.22156,445,71,gs
1971,30282.98762,22628.22156,455,72,gs
1972,28236.67662,22628.22156,460,73,gs
1973,26569.35895,22628.22156,465,74,gs
1974,32160.99118,22628.22156,470,75,gs
1975,30579.97298,22628.22156,475,76,gs
1976,32362.50892,22628.22156,480,77,gs
1977,27744.26537,22628.22156,485,78,gs
1978,29994.84497,22628.22156,490,79,gs
1979,30387.02899,22628.22156,495,80,gs
1980,24511.60105,22628.22156,505,81,gs
1981,30340.35288,22628.22156,520,82,gs
1982,29898.86858,22628.22156,525,83,gs
1983,38517.55522,22628.22156,530,84,gs
1984,33661.708589999995,22628.22156,535,85,gs
1985,26159.16338,22628.22156,540,86,gs
1986,31641.63893,22628.22156,555,87,gs
1987,28085.99647,22628.22156,560,88,gs
1988,32292.73774,22628.22156,560,89,gs
1989,28268.5251,22628.22156,565,90,gs
1990,33026.74761000001,22628.22156,575,91,gs
1991,28666.263560000007,22628.22156,580,92,gs
1992,30066.10135,22628.22156,585,93,gs
1993,21703.09219,21703.09219,595,94,gs
1994,27506.10187,21703.09219,600,95,gs
1995,30859.216480000006,21703.09219,610,96,gs
1996,37375.38097,21703.09219,620,97,gs
1997,30966.43396,21703.09219,625,98,gs
1998,24055.73411,21703.09219,630,99,gs
1999,30400.08433,21703.09219,635,100,gs
2000,31503.012410000007,31503.012410000007,5,1,gs
2001,29593.1062,29593.1062,10,2,gs
2002,42424.05907,29593.1062,10,3,gs
2003,28324.76435,28324.76435,15,4,gs
2004,28309.31332,28309.31332,20,5,gs
2005,62828.38741,28309.31332,25,6,gs
2006,27240.98384,27240.98384,35,7,gs
2007,28549.23657,27240.98384,45,8,gs
2008,30324.69604,27240.98384,55,9,gs
2009,28522.98987,27240.98384,65,10,gs
2010,30002.21398,27240.98384,70,11,gs
2011,30191.06284,27240.98384,75,12,gs
2012,28828.24599,27240.98384,80,13,gs
2013,26633.17058,26633.17058,90,14,gs
2014,32472.1246,26633.17058,95,15,gs
2015,46983.793,26633.17058,105,16,gs
2016,35756.17375,26633.17058,110,17,gs
2017,31113.15548,26633.17058,115,18,gs
2018,37563.45591,26633.17058,120,19,gs
2019,33766.06559,26633.17058,125,20,gs
2020,41426.5529,26633.17058,135,21,gs
2021,27742.14982,26633.17058,135,22,gs
2022,75923.3556,26633.17058,140,23,gs
2023,27910.78338,26633.17058,145,24,gs
2024,34345.55668,26633.17058,150,25,gs
2025,45982.70574,26633.17058,155,26,gs
2026,29152.60544,26633.17058,165,27,gs
2027,29519.6106,26633.17058,165,28,gs
2028,33109.61553,26633.17058,170,29,gs
2029,31704.23018,26633.17058,175,30,gs
2030,29518.08073,26633.17058,180,31,gs
2031,29255.44835,26633.17058,190,32,gs
2032,32077.31677,26633.17058,215,33,gs
2033,43679.6042,26633.17058,230,34,gs
2034,27805.27179,26633.17058,235,35,gs
2035,26812.44075,26633.17058,240,36,gs
2036,31453.33367,26633.17058,245,37,gs
2037,28191.41187,26633.17058,250,38,gs
2038,69727.21555,26633.17058,255,39,gs
2039,28112.168910000004,26633.17058,260,40,gs
2040,42004.79806,26633.17058,275,41,gs
2041,28513.80751,26633.17058,280,42,gs
2042,28495.33769,26633.17058,285,43,gs
2043,29941.60282,26633.17058,290,44,gs
2044,27090.99779,26633.17058,295,45,gs
2045,27769.96215,26633.17058,300,46,gs
2046,29732.53693,26633.17058,305,47,gs
2047,29257.02777,26633.17058,310,48,gs
2048,27198.087860000003,26633.17058,320,49,gs
2049,26598.41349,26598.41349,325,50,gs
2050,26819.40713,26598.41349,330,51,gs
2051,24822.56177,24822.56177,340,52,gs
2052,34362.22864,24822.56177,345,53,gs
2053,26954.29065,24822.56177,350,54,gs
2054,30280.86693,24822.56177,355,55,gs
2055,33314.64565,24822.56177,360,56,gs
2056,30475.40688,24822.56177,365,57,gs
2057,30616.40457,24822.56177,370,58,gs
2058,30600.87886,24822.56177,375,59,gs
2059,29546.63953,24822.56177,385,60,gs
2060,33225.38733,24822.56177,390,61,gs
2061,26304.33525,24822.56177,395,62,gs
2062,27431.90694,24822.56177,405,63,gs
2063,31213.187210000004,24822.56177,415,64,gs
2064,28432.43495,24822.56177,420,65,gs
2065,30599.84539,24822.56177,420,66,gs
2066,31072.11368,24822.56177,430,67,gs
2067,30732.422130000006,24822.56177,440,68,gs
2068,30286.29908,24822.56177,450,69,gs
2069,31694.74414,24822.56177,460,70,gs
2070,28628.01084,24822.56177,465,71,gs
2071,29969.47835,24822.56177,470,72,gs
2072,27903.16888,24822.56177,475,73,gs
2073,28825.71678,24822.56177,480,74,gs
2074,28887.01553,24822.56177,485,75,gs
2075,27210.47703,24822.56177,495,76,gs
2076,31301.456510000004,24822.56177,500,77,gs
2077,27874.29144,24822.56177,505,78,gs
2078,28191.84873,24822.56177,510,79,gs
2079,29035.41634,24822.56177,515,80,gs
2080,28341.01738,24822.56177,525,81,gs
2081,34873.89648,24822.56177,525,82,gs
2082,34311.48763,24822.56177,530,83,gs
2083,29075.097660000003,24822.56177,535,84,gs
2084,28143.405810000004,24822.56177,540,85,gs
2085,27163.79009,24822.56177,545,86,gs
2086,32566.19944,24822.56177,550,87,gs
2087,26880.41724,24822.56177,555,88,gs
2088,28589.70416,24822.56177,560,89,gs
2089,31242.81299,24822.56177,565,90,gs
2090,25904.45706,24822.56177,565,91,gs
2091,31915.53179,24822.56177,570,92,gs
2092,30053.26262,24822.56177,575,93,gs
2093,26512.43539,24822.56177,585,94,gs
2094,22764.91251,22764.91251,595,95,gs
2095,24304.968930000006,22764.91251,600,96,gs
2096,30797.44959,22764.91251,610,97,gs
2097,28097.53117,22764.91251,610,98,gs
2098,30169.74412,22764.91251,620,99,gs
2099,29600.82127,22764.91251,625,100,gs
2100,29885.22378,29885.22378,10,1,gs
2101,32639.99824,29885.22378,15,2,gs
2102,29854.04789,29854.04789,20,3,gs
2103,30428.56906,29854.04789,25,4,gs
2104,27884.66517,27884.66517,35,5,gs
2105,22692.96569,22692.96569,40,6,gs
2106,28885.05154,22692.96569,50,7,gs
2107,33429.3797,22692.96569,55,8,gs
2108,32216.56116,22692.96569,60,9,gs
2109,28082.15353,22692.96569,65,10,gs
2110,30044.50583,22692.96569,70,11,gs
2111,32840.50245,22692.96569,75,12,gs
2112,34087.58458,22692.96569,80,13,gs
2113,30524.58706,22692.96569,85,14,gs
2114,25343.6875,22692.96569,90,15,gs
2115,30715.23674,22692.96569,95,16,gs
2116,29561.03462,22692.96569,100,17,gs
2117,26720.46998,22692.96569,105,18,gs
2118,30084.25198,22692.96569,110,19,gs
2119,32135.45012,22692.96569,115,20,gs
2120,32427.45254,22692.96569,120,21,gs
2121,25459.76281,22692.96569,130,22,gs
2122,30605.671830000007,22692.96569,135,23,gs
2123,29631.12835,22692.96569,140,24,gs
2124,30058.47854,22692.96569,145,25,gs
2125,40700.65499,22692.96569,155,26,gs
2126,30004.29342,22692.96569,155,27,gs
2127,31184.17963,22692.96569,160,28,gs
2128,26905.9663,22692.96569,165,29,gs
2129,25426.59655,22692.96569,170,30,gs
2130,28965.67455,22692.96569,180,31,gs
2131,56051.14245,22692.96569,185,32,gs
2132,30508.1648,22692.96569,195,33,gs
2133,26721.73132,22692.96569,195,34,gs
2134,25493.70428,22692.96569,205,35,gs
2135,27782.5943,22692.96569,215,36,gs
2136,30005.48862,22692.96569,215,37,gs
2137,32016.74879,22692.96569,220,38,gs
2138,28312.00894,22692.96569,225,39,gs
2139,29728.30989,22692.96569,230,40,gs
2140,29401.37079,22692.96569,245,41,gs
2141,40997.74358,22692.96569,245,42,gs
2142,27802.54529,22692.96569,255,43,gs
2143,29801.132760000004,22692.96569,260,44,gs
2144,27560.25036,22692.96569,265,45,gs
2145,32746.650760000004,22692.96569,275,46,gs
2146,29282.31532,22692.96569,280,47,gs
2147,29983.42019,22692.96569,285,48,gs
2148,68345.19146,22692.96569,290,49,gs
2149,27156.515710000003,22692.96569,295,50,gs
2150,29581.32682,22692.96569,310,51,gs
2151,26542.44144,22692.96569,320,52,gs
2152,29601.8617,22692.96569,325,53,gs
2153,32067.43444,22692.96569,340,54,gs
2154,29711.22156,22692.96569,340,55,gs
2155,23336.45234,22692.96569,345,56,gs
2156,30869.87217,22692.96569,350,57,gs
2157,34826.80796000001,22692.96569,355,58,gs
2158,33598.66187,22692.96569,360,59,gs
2159,32886.09066,22692.96569,365,60,gs
2160,31797.76091,22692.96569,370,61,gs
2161,30674.81425,22692.96569,375,62,gs
2162,28999.63395,22692.96569,380,63,gs
2163,30209.98299,22692.96569,385,64,gs
2164,34462.8407,22692.96569,390,65,gs
2165,31277.30322,22692.96569,395,66,gs
2166,20697.49606,20697.49606,400,67,gs
2167,30622.11655,20697.49606,405,68,gs
2168,34722.46593,20697.49606,410,69,gs
2169,27518.8588,20697.49606,415,70,gs
2170,30361.05281,20697.49606,425,71,gs
2171,27176.1914,20697.49606,430,72,gs
2172,22333.3296,20697.49606,435,73,gs
2173,27478.88899,20697.49606,440,74,gs
2174,30480.5295,20697.49606,445,75,gs
2175,31127.02504,20697.49606,450,76,gs
2176,31455.44436,20697.49606,460,77,gs
2177,25975.14485,20697.49606,465,78,gs
2178,31345.37212,20697.49606,470,79,gs
2179,30156.77815,20697.49606,475,80,gs
2180,29889.60316,20697.49606,480,81,gs
2181,28176.20264,20697.49606,485,82,gs
2182,29936.46688,20697.49606,490,83,gs
2183,30711.27432,20697.49606,495,84,gs
2184,26824.79967,20697.49606,500,85,gs
2185,30467.81188,20697.49606,505,86,gs
2186,54206.97157,20697.49606,510,87,gs
2187,81028.56409,20697.49606,515,88,gs
2188,29321.86254,20697.49606,520,89,gs
2189,35549.288980000005,20697.49606,520,90,gs
2190,33494.52648,20697.49606,525,91,gs
2191,53203.75114,20697.49606,540,92,gs
2192,28678.938060000004,20697.49606,550,93,gs
2193,26276.46364,20697.49606,555,94,gs
2194,33185.505,20697.49606,560,95,gs
2195,26519.83363,20697.49606,565,96,gs
2196,32148.58894,20697.49606,575,97,gs
2197,25530.56407,20697.49606,575,98,gs
2198,30791.290760000004,20697.49606,580,99,gs
2199,22400.7884,20697.49606,585,100,gs
2200,29035.23375,29035.23375,10,1,gs
2201,31909.97204,29035.23375,15,2,gs
2202,25133.15162,25133.15162,20,3,gs
2203,31334.21398,25133.15162,25,4,gs
2204,32692.650530000006,25133.15162,30,5,gs
2205,33394.31541,25133.15162,40,6,gs
2206,31424.26099,25133.15162,40,7,gs
2207,40558.55254,25133.15162,50,8,gs
2208,29287.81146,25133.15162,55,9,gs
2209,30907.2084,25133.15162,60,10,gs
2210,30386.07762,25133.15162,65,11,gs
2211,28956.3164,25133.15162,80,12,gs
2212,31535.437530000007,25133.15162,80,13,gs
2213,30035.2978,25133.15162,90,14,gs
2214,60609.11774,25133.15162,100,15,gs
2215,29970.25096,25133.15162,105,16,gs
2216,30188.024610000004,25133.15162,110,17,gs
2217,29334.56329,25133.15162,120,18,gs
2218,28779.021610000003,25133.15162,125,19,gs
2219,29437.95243,25133.15162,130,20,gs
2220,28923.2119,25133.15162,140,21,gs
2221,26737.11768,25133.15162,145,22,gs
2222,33294.83348,25133.15162,150,23,gs
2223,29690.44175,25133.15162,160,24,gs
2224,61285.41651,25133.15162,165,25,gs
2225,28565.617510000004,25133.15162,175,26,gs
2226,32463.38991,25133.15162,180,27,gs
2227,35098.50471,25133.15162,185,28,gs
2228,29516.144310000003,25133.15162,190,29,gs
2229,26431.25978,25133.15162,195,30,gs
2230,32488.42627,25133.15162,200,31,gs
2231,29054.63272,25133.15162,205,32,gs
2232,32761.17551,25133.15162,205,33,gs
2233,35862.05742,25133.15162,215,34,gs
2234,32572.611310000004,25133.15162,220,35,gs
2235,36193.40887,25133.15162,235,36,gs
2236,42147.90756,25133.15162,240,37,gs
2237,28017.33939,25133.15162,245,38,gs
2238,27090.79845,25133.15162,250,39,gs
2239,32069.60506,25133.15162,255,40,gs
2240,28963.73309,25133.15162,260,41,gs
2241,29108.29017,25133.15162,265,42,gs
2242,30609.987930000007,25133.15162,270,43,gs
2243,35558.06982,25133.15162,275,44,gs
2244,29065.91861,25133.15162,285,45,gs
2245,31736.56339,25133.15162,290,46,gs
2246,27840.47188,25133.15162,295,47,gs
2247,30008.1472,25133.15162,300,48,gs
2248,31547.36864,25133.15162,305,49,gs
2249,28469.48874,25133.15162,315,50,gs
2250,24328.81577,24328.81577,325,51,gs
2251,31777.66514,24328.81577,335,52,gs
2252,30216.02765,24328.81577,340,53,gs
2253,28858.05279,24328.81577,340,54,gs
2254,26855.70815,24328.81577,350,55,gs
2255,30153.99949,24328.81577,355,56,gs
2256,29044.635410000006,24328.81577,360,57,gs
2257,33418.80846,24328.81577,365,58,gs
2258,31181.549430000006,24328.81577,370,59,gs
2259,31486.17092,24328.81577,375,60,gs
2260,25526.63922,24328.81577,380,61,gs
2261,25943.07897,24328.81577,385,62,gs
2262,28161.35629,24328.81577,395,63,gs
2263,27738.49422,24328.81577,400,64,gs
2264,29306.14403,24328.81577,405,65,gs
2265,30468.65005,24328.81577,410,66,gs
2266,29620.58682,24328.81577,420,67,gs
2267,25293.43787,24328.81577,425,68,gs
2268,29695.10485,24328.81577,430,69,gs
2269,30151.7644,24328.81577,435,70,gs
2270,27640.30526,24328.81577,440,71,gs
2271,29517.6356,24328.81577,450,72,gs
2272,27531.58533,24328.81577,450,73,gs
2273,29794.16513,24328.81577,455,74,gs
2274,31861.0025,24328.81577,460,75,gs
2275,28043.77002,24328.81577,465,76,gs
2276,34721.9167,24328.81577,470,77,gs
2277,26359.53274,24328.81577,475,78,gs
2278,31375.849810000003,24328.81577,485,79,gs
2279,32588.02445,24328.81577,490,80,gs
2280,26815.39221,24328.81577,495,81,gs
2281,31911.64009,24328.81577,500,82,gs
2282,32455.79232,24328.81577,505,83,gs
2283,26157.85262,24328.81577,510,84,gs
2284,27569.2689,24328.81577,515,85,gs
2285,32828.03234,24328.81577,520,86,gs
2286,28482.3821,24328.81577,525,87,gs
2287,30236.7114,24328.81577,530,88,gs
2288,30705.48704,24328.81577,535,89,gs
2289,81925.45671,24328.81577,540,90,gs
2290,28318.0174,24328.81577,550,91,gs
2291,32316.32106,24328.81577,555,92,gs
2292,30306.48773,24328.81577,560,93,gs
2293,26090.14596,24328.81577,570,94,gs
2294,26984.84036,24328.81577,570,95,gs
2295,28047.139010000006,24328.81577,575,96,gs
2296,30885.12183,24328.81577,590,97,gs
2297,29022.04691,24328.81577,590,98,gs
2298,27919.1767,24328.81577,595,99,gs
2299,26182.32184,24328.81577,605,100,gs
2300,36087.16462,36087.16462,15,1,gs
2301,54567.70401,36087.16462,20,2,gs
2302,30620.62756,30620.62756,25,3,gs
2303,28076.7105,28076.7105,30,4,gs
2304,28852.16699,28076.7105,35,5,gs
2305,35362.17434,28076.7105,40,6,gs
2306,27447.85254,27447.85254,45,7,gs
2307,34100.36746,27447.85254,55,8,gs
2308,31742.45435,27447.85254,55,9,gs
2309,27302.29137,27302.29137,65,10,gs
2310,28584.129,27302.29137,70,11,gs
2311,34101.35656,27302.29137,75,12,gs
2312,34350.92246,27302.29137,85,13,gs
2313,27156.21363,27156.21363,100,14,gs
2314,42325.84339,27156.21363,105,15,gs
2315,31879.88313,27156.21363,110,16,gs
2316,32523.84137,27156.21363,115,17,gs
2317,60837.28581,27156.21363,130,18,gs
2318,31736.53557,27156.21363,135,19,gs
2319,29982.81562,27156.21363,145,20,gs
2320,34340.34291,27156.21363,150,21,gs
2321,28294.06119,27156.21363,150,22,gs
2322,36466.6067,27156.21363,160,23,gs
2323,30273.399910000004,27156.21363,165,24,gs
2324,23644.71045,23644.71045,170,25,gs
2325,25689.11439,23644.71045,175,26,gs
2326,31805.49698,23644.71045,195,27,gs
2327,25958.43444,23644.71045,200,28,gs
2328,34069.00507,23644.71045,210,29,gs
2329,30046.20602,23644.71045,215,30,gs
2330,31327.14771,23644.71045,220,31,gs
2331,35176.93804,23644.71045,225,32,gs
2332,29546.06788,23644.71045,230,33,gs
2333,29358.87867,23644.71045,240,34,gs
2334,30385.33874,23644.71045,240,35,gs
2335,30617.25422,23644.71045,245,36,gs
2336,30205.01342,23644.71045,250,37,gs
2337,31808.39679,23644.71045,255,38,gs
2338,28674.161460000007,23644.71045,255,39,gs
2339,29755.7025,23644.71045,265,40,gs
2340,25818.47552,23644.71045,270,41,gs
2341,30867.26723,23644.71045,275,42,gs
2342,23822.98455,23644.71045,280,43,gs
2343,32247.62453,23644.71045,280,44,gs
2344,28322.88096,23644.71045,295,45,gs
2345,40470.74232,23644.71045,305,46,gs
2346,31799.83638,23644.71045,310,47,gs
2347,51424.11039,23644.71045,315,48,gs
2348,33254.9788,23644.71045,325,49,gs
2349,28080.89258,23644.71045,330,50,gs
2350,62199.74941,23644.71045,335,51,gs
2351,33472.54622,23644.71045,340,52,gs
2352,69403.40834,23644.71045,345,53,gs
2353,31495.68588,23644.71045,350,54,gs
2354,31306.85148,23644.71045,355,55,gs
2355,27803.070710000004,23644.71045,365,56,gs
2356,36590.92412,23644.71045,370,57,gs
2357,29726.92455,23644.71045,375,58,gs
2358,30937.87417,23644.71045,380,59,gs
2359,31935.9643,23644.71045,390,60,gs
2360,49952.77451,23644.71045,395,61,gs
2361,32953.222780000004,23644.71045,400,62,gs
2362,31391.00394,23644.71045,405,63,gs
2363,29794.59504,23644.71045,410,64,gs
2364,30555.63292,23644.71045,415,65,gs
2365,28499.26682,23644.71045,420,66,gs
2366,33017.065780000004,23644.71045,425,67,gs
2367,28496.10953,23644.71045,430,68,gs
2368,31738.21875,23644.71045,440,69,gs
2369,27905.50928,23644.71045,440,70,gs
2370,24870.00253,23644.71045,445,71,gs
2371,30301.97142,23644.71045,450,72,gs
2372,32277.35122,23644.71045,455,73,gs
2373,28657.18664,23644.71045,460,74,gs
2374,29119.83338,23644.71045,470,75,gs
2375,34786.82653,23644.71045,475,76,gs
2376,29576.53104,23644.71045,485,77,gs
2377,38975.34298,23644.71045,490,78,gs
2378,30110.57871,23644.71045,490,79,gs
2379,50772.21538,23644.71045,495,80,gs
2380,32751.08744,23644.71045,505,81,gs
2381,34321.45892,23644.71045,510,82,gs
2382,27891.94785,23644.71045,515,83,gs
2383,26951.28494,23644.71045,520,84,gs
2384,72913.62453,23644.71045,525,85,gs
2385,26451.40603,23644.71045,530,86,gs
2386,30026.63275,23644.71045,535,87,gs
2387,27452.33026,23644.71045,540,88,gs
2388,29370.90549,23644.71045,545,89,gs
2389,30809.98471,23644.71045,550,90,gs
2390,29885.78888,23644.71045,555,91,gs
2391,28941.74989,23644.71045,560,92,gs
2392,27620.63678,23644.71045,565,93,gs
2393,34316.33432,23644.71045,575,94,gs
2394,25673.43287,23644.71045,580,95,gs
2395,30872.24187,23644.71045,585,96,gs
2396,30545.412010000004,23644.71045,590,97,gs
2397,41985.54339,23644.71045,595,98,gs
2398,31816.943430000007,23644.71045,600,99,gs
2399,31137.89309,23644.71045,600,100,gs
2400,32104.04634,32104.04634,5,1,gs
2401,31727.524610000004,31727.524610000004,15,2,gs
2402,29882.70799,29882.70799,20,3,gs
2403,31335.95457,29882.70799,25,4,gs
2404,29470.68479,29470.68479,35,5,gs
2405,35114.50535,29470.68479,40,6,gs
2406,33313.92544,29470.68479,50,7,gs
2407,26619.9811,26619.9811,55,8,gs
2408,30762.56882,26619.9811,60,9,gs
2409,35097.52255,26619.9811,70,10,gs
2410,34131.0476,26619.9811,75,11,gs
2411,32392.46984,26619.9811,80,12,gs
2412,30847.81161,26619.9811,85,13,gs
2413,25988.10738,25988.10738,90,14,gs
2414,30949.42276,25988.10738,95,15,gs
2415,30000.47937,25988.10738,100,16,gs
2416,29838.45776,25988.10738,105,17,gs
2417,30829.26885,25988.10738,110,18,gs
2418,32208.876760000006,25988.10738,120,19,gs
2419,26475.41873,25988.10738,125,20,gs
2420,30047.04984,25988.10738,130,21,gs
2421,27419.0551,25988.10738,135,22,gs
2422,32283.691280000006,25988.10738,140,23,gs
2423,31203.57904,25988.10738,145,24,gs
2424,30025.87718,25988.10738,155,25,gs
2425,26187.02251,25988.10738,160,26,gs
2426,28486.77149,25988.10738,165,27,gs
2427,31171.09064,25988.10738,170,28,gs
2428,31320.15761,25988.10738,180,29,gs
2429,29072.129610000004,25988.10738,185,30,gs
2430,33536.4856,25988.10738,195,31,gs
2431,29915.44055,25988.10738,200,32,gs
2432,28738.55178,25988.10738,210,33,gs
2433,31237.38919,25988.10738,215,34,gs
2434,27927.75871,25988.10738,220,35,gs
2435,27674.1973,25988.10738,230,36,gs
2436,27786.16967,25988.10738,230,37,gs
2437,29642.53132,25988.10738,245,38,gs
2438,30851.43422,25988.10738,245,39,gs
2439,28524.38342,25988.10738,255,40,gs
2440,30167.13012,25988.10738,260,41,gs
2441,61935.51661,25988.10738,265,42,gs
2442,29686.109010000004,25988.10738,275,43,gs
2443,31315.98603,25988.10738,280,44,gs
2444,23640.37422,23640.37422,285,45,gs
2445,28404.21818,23640.37422,290,46,gs
2446,30458.1884,23640.37422,295,47,gs
2447,30028.179860000004,23640.37422,305,48,gs
2448,29362.63738,23640.37422,315,49,gs
2449,35682.91496,23640.37422,325,50,gs
2450,28054.382960000006,23640.37422,335,51,gs
2451,28622.54588,23640.37422,340,52,gs
2452,30014.94871,23640.37422,345,53,gs
2453,27255.59702,23640.37422,355,54,gs
2454,29878.0652,23640.37422,360,55,gs
2455,26854.94273,23640.37422,365,56,gs
2456,29003.81933,23640.37422,370,57,gs
2457,32427.3236,23640.37422,375,58,gs
2458,29930.73625,23640.37422,380,59,gs
2459,26312.05042,23640.37422,385,60,gs
2460,27833.84267,23640.37422,390,61,gs
2461,30461.44462,23640.37422,395,62,gs
2462,25464.25669,23640.37422,400,63,gs
2463,31107.25128,23640.37422,405,64,gs
2464,30443.019910000006,23640.37422,415,65,gs
2465,28333.64572,23640.37422,415,66,gs
2466,27917.35176,23640.37422,425,67,gs
2467,69106.20118999999,23640.37422,430,68,gs
2468,30999.18747,23640.37422,435,69,gs
2469,32546.68126,23640.37422,440,70,gs
2470,31661.58394,23640.37422,445,71,gs
2471,37761.84257,23640.37422,455,72,gs
2472,26038.41386,23640.37422,460,73,gs
2473,29635.10003,23640.37422,465,74,gs
2474,28742.08621,23640.37422,475,75,gs
2475,31523.11083,23640.37422,485,76,gs
2476,30889.608480000006,23640.37422,490,77,gs
2477,31862.6508,23640.37422,490,78,gs
2478,29608.191810000004,23640.37422,500,79,gs
2479,31532.63842,23640.37422,505,80,gs
2480,36896.99011,23640.37422,515,81,gs
2481,27421.27804,23640.37422,520,82,gs
2482,30832.895860000004,23640.37422,530,83,gs
2483,31401.28132,23640.37422,530,84,gs
2484,27760.08975,23640.37422,540,85,gs
2485,32253.51247,23640.37422,545,86,gs
2486,27887.79676,23640.37422,545,87,gs
2487,28519.421510000004,23640.37422,555,88,gs
2488,39631.67151,23640.37422,560,89,gs
2489,32538.05578,23640.37422,565,90,gs
2490,21561.43546,21561.43546,570,91,gs
2491,30136.55611,21561.43546,575,92,gs
2492,31325.34259,21561.43546,575,93,gs
2493,29177.20445,21561.43546,590,94,gs
2494,28036.08253,21561.43546,595,95,gs
2495,30936.21265,21561.43546,600,96,gs
2496,22967.68846,21561.43546,600,97,gs
2497,24974.95377,21561.43546,605,98,gs
2498,31867.03232,21561.43546,615,99,gs
2499,22889.47986,21561.43546,615,100,gs
2500,32845.21255,32845.21255,10,1,gs
2501,22083.28871,22083.28871,15,2,gs
2502,35788.665219999995,22083.28871,20,3,gs
2503,30311.76131,22083.28871,30,4,gs
2504,24472.21544,22083.28871,40,5,gs
2505,26770.1511,22083.28871,45,6,gs
2506,26872.371710000003,22083.28871,50,7,gs
2507,45224.51999,22083.28871,65,8,gs
2508,27468.79635,22083.28871,75,9,gs
2509,29271.74768,22083.28871,80,10,gs
2510,25450.88165,22083.28871,85,11,gs
2511,29502.78614,22083.28871,100,12,gs
2512,30558.74777,22083.28871,105,13,gs
2513,23578.264,22083.28871,110,14,gs
2514,26360.99927,22083.28871,115,15,gs
2515,35251.93003,22083.28871,120,16,gs
2516,36495.61768,22083.28871,125,17,gs
2517,28668.27623,22083.28871,130,18,gs
2518,32738.16534,22083.28871,135,19,gs
2519,29630.897060000007,22083.28871,140,20,gs
2520,29539.941000000006,22083.28871,145,21,gs
2521,34083.85333,22083.28871,150,22,gs
2522,24731.77303,22083.28871,155,23,gs
2523,25228.25604,22083.28871,160,24,gs
2524,32522.795060000004,22083.28871,165,25,gs
2525,26854.15928,22083.28871,170,26,gs
2526,28923.52743,22083.28871,180,27,gs
2527,24647.90495,22083.28871,185,28,gs
2528,25859.31478,22083.28871,195,29,gs
2529,73165.82866,22083.28871,200,30,gs
2530,31964.84115,22083.28871,205,31,gs
2531,29851.15304,22083.28871,210,32,gs
2532,30353.74666,22083.28871,215,33,gs
2533,24122.07361,22083.28871,215,34,gs
2534,29764.02039,22083.28871,220,35,gs
2535,29470.84877,22083.28871,230,36,gs
2536,30313.23059,22083.28871,235,37,gs
2537,26640.25575,22083.28871,240,38,gs
2538,30052.94533,22083.28871,245,39,gs
2539,30273.89257,22083.28871,250,40,gs
2540,29595.23872,22083.28871,265,41,gs
2541,37536.91081,22083.28871,270,42,gs
2542,29020.83034,22083.28871,275,43,gs
2543,30619.65807,22083.28871,275,44,gs
2544,24399.05826,22083.28871,280,45,gs
2545,29692.44264,22083.28871,290,46,gs
2546,27844.6664,22083.28871,295,47,gs
2547,27957.126460000003,22083.28871,300,48,gs
2548,22524.53786,22083.28871,305,49,gs
2549,30248.19489,22083.28871,315,50,gs
2550,26999.38374,22083.28871,320,51,gs
2551,28957.61212,22083.28871,325,52,gs
2552,32146.7534,22083.28871,330,53,gs
2553,33135.31589,22083.28871,335,54,gs
2554,30687.67285,22083.28871,340,55,gs
2555,32684.30613,22083.28871,345,56,gs
2556,37113.23977,22083.28871,350,57,gs
